diff_id,language,gen_intent,nli_signed_gold→gen_intent,nli_signed_diff→gen_intent,gen_content,nli_signed_gold→gen_content,nli_signed_diff→gen_content,gen_baseline,nli_signed_gold→gen_baseline,nli_signed_diff→gen_baseline
10487,js,Update DOM accessors to handle empty strings.,0.20040038268780336,0.09017488360404968,The diff changes the behavior of the `getAccessor` and `setAccessor` functions in the `src/dom/index.js` file.,-0.09427232900634408,0.9367215649690479,Refactor getAccessor and setAccessor functions to handle class and style attributes.,0.0033232392743229866,0.32203835621476173
10553,js,Remove unnecessary keybindings and menus for code folding.,-0.9976489635555481,0.9658446867833845,"The diff changes the keybindings for the CodeFolding extension, removing some and adding new ones.",0.021859658882021904,0.9212437768001109,Refactor code folding keybindings and menus.,0.07209868426434696,0.8219255656003952
10573,js,Fix bug in CodeMirror.js by removing unnecessary else block.,-0.00441986508667469,0.007794231758452952,The diff changes the code at the line level by adding a new line and changing the indentation of the existing lines.,-0.13196304440498352,0.0658339224755764,Fix issue with CodeMirror regex match.,-0.5817171335220337,0.4638289771974087
10783,js,Add callback to async function if not provided on client.,0.027051037817727774,0.7552612638100982,"The diff changes the last argument of a function call to be a function if it is not already a function, and adds a new argument to the end of the argument list.",0.010979652404785156,0.5326661225408316,Improve error handling in Meteor's `extend` function.,0.02051622758153826,0.5352689856663346
11171,js,Refactor template rendering to improve performance.,-0.03401124570518732,0.10530020948499441,The diff changes the behavior of the `onRendered` function in the `app-body.js` file.,0.0055760582908988,0.8233657241798937,Refactor app-body.js to improve performance and reduce code complexity.,-0.009069615975022316,0.055112927802838385
11217,js,Refactor Socket server shutdown to use async.series.,0.012123126536607742,0.889377752551809,"The diff changes the code to emit a 'lower' event instead of a 'lowering' event, and adds a call to process.removeAllListeners().",0.06139379320666194,0.9362713730661198,Refactor: Defer Socket server shutdown and remove all listeners.,0.14977304637432098,0.9469259413890541
11349,js,Update cookie settings for private blogging middleware.,-0.09104753285646439,0.35580127872526646,Changes the `signed` and `sameSite` properties of the `session` middleware in the `private-blogging` library.,-0.026534413918852806,0.9469053198117763,Update cookie middleware to set sameSite to 'none',-0.058482155203819275,0.1527943699620664
11629,js,Add app running message to run log.,-0.6429528221487999,0.9732991000637412,The diff changes the code in the `run` method of the `Runner` class to add a log message and a warning message for Windows users.,0.005392769235186279,0.07684913766570389,Improve app startup logging for better user experience.,-0.2797739189118147,0.12584065017290413
11713,js,Merge in legacy `sails.config.express` object for backwards compatibility and add default middleware order if not specified.,-0.0029936637729406357,0.9965318978356663,The diff changes the default middleware order in the `sails.config.http` object.,0.007768939656671137,0.974242648575455,Update HTTP middleware order for backwards compatibility.,0.0175487466622144,0.9567711728159338
12545,js,Refactor Class.extend to use a factory function to create the new prototype.,-0.7632306665182114,0.9490333199501038,"The diff changes the implementation of the `extend` method in the `Class` class, adding a new `F` function to create a new prototype and inheriting the parent's statics",0.0001154678757302463,0.923970892035868,Refactor Class.extend() to use a new prototype object.,-0.19692418724298477,0.9854236637474969
12904,js,Refactor: Move login handler logic to separate function to improve readability and maintainability.,-0.996854383207392,0.017599395476281643,"The diff changes the implementation of the `Accounts.createToken` method, adding a new function called `_runLoginHandlers` that tries all registered login handlers until one of them returns a",-0.014268755912780762,-0.49475463666021824,Refactor: Improve login handler performance by using `apply` instead of `call` to call login handlers.,0.01105085015296936,0.005036691203713417
12942,js,Update test to make it more useful.,0.9767877468839288,0.9795257063087774,The diff changes the test code to add a TODO comment and change the test case to use a more useful assertion.,0.0424745362251997,0.600512022501789,"""Fix test for starting sails server with lift""",-0.00722589367069304,0.556234946474433
12947,js,Update Cordova project error handling to include Cordova error message.,0.4133607998373918,0.6476424466818571,The diff changes the error message and stack trace output in the Cordova project.,0.009967237419914454,0.952538285695482,Update Cordova project to handle CordovaError.,0.17736101543414406,0.3759486274793744
12989,js,Update ListViewDataSource to use $ReadOnlyArray for dataBlob and rowIdentities.,-0.12388543225824833,0.46012019738554955,The diff changes the `cloneWithRows` function in the `ListViewDataSource` class to use a read-only array instead of an array.,-0.2750226277858019,0.38677817583084106,Refactor ListViewDataSource to use ReadOnlyArray.,-0.7816303349100053,0.4231361150741577
13040,js,"""Add HTML5AudioSoundManager class to manage HTML5 audio sounds.""",-0.8958463906310499,0.7456948312465101,The diff changes the code in the HTML5AudioSoundManager.js file by adding a new variable `_mute` and changing the `initialize` method.,0.037506724416743964,0.832987240049988,Refactor HTML5AudioSoundManager to use Class instead of BaseSoundManager.,-0.3062080442905426,0.7854430738370866
13215,js,Optimize internal dispatch function for triggering events.,0.13492164853960276,0.9817375373677351,"The diff changes the internal dispatch function for triggering events in Backbone.js, optimizing it to handle the most common case of 3 arguments.",0.001127366442233324,0.8820721132215112,Optimize internal dispatch function for triggering events in Backbone.js.,0.01277685514651239,0.9707082060194807
13323,js,Refactor AWS stack removal to use provider naming convention.,0.0027498307754285634,0.11879822611808777,Changes the way the stack name is retrieved in the AWS plugin.,0.004900659652776085,0.20049050822854042,Refactor AWS stack removal to use provider naming convention.,0.0027498307754285634,0.11879822611808777
13364,js,Add support for Twig and other template languages.,0.08384352177381516,0.16423055669292808,"Adds ""tpl"" and ""twig"" to the list of file extensions for the ""html"" mode in the LanguageManager.",0.0411906378576532,0.8897783157881349,Add support for Twig and other template languages.,0.08384352084249258,0.16423055669292808
13465,js,Refactor initialParams.js to use lodash/rest and call the function with this as the context.,0.03192034107632935,0.7942553336033598,"Changes the way the `fn` function is called, from `fn(args, callback)` to `fn.call(this, args, callback)`.",-0.05369565635919571,0.9838101163040847,Refactor initialParams.js to use lodash/rest.,0.011570087168365717,0.8016428842674941
13554,js,Update Accounts configuration to allow for custom options.,0.37487939570564777,0.43974033184349537,The diff changes the behavior of the `Accounts.config` function by adding a check for the `forbidClientAccountCreation` option and throwing an error if it is set more than,-0.030118750873953104,0.955096835445147,Refactor accounts_common.js to use a config object.,0.031265280209481716,0.7118307240307331
13602,js,Update test to add files to reused window.,-0.0005168509669601917,0.09557967633008957,The diff changes the command line arguments passed to `atomApplication.launch()` in order to add a new file to the existing window.,-0.006626593880355358,0.10965178348124027,Update test spec to add new file paths to reused window.,0.0006344777066260576,-0.05729670077562332
13737,js,Fix browser startup issue in LiveDevelopment.,-0.0017539896070957184,0.6022035619826056,The diff changes the condition for opening the live browser in the LiveDevelopment module.,0.01571051374776289,0.8958574638236314,Fix browserStarted check in LiveDevelopment.js.,-0.5795890861190856,0.2808895669877529
13743,js,"""Refactor lodash.src.js to improve performance and reduce code size""",0.029043452814221382,-0.024636585265398026,The diff changes the code level by adding a new function `createFindIndex` that creates a `findIndex` function.,-0.2502014748752117,-0.5478730723261833,"""Refactor lodash.src.js to improve performance and reduce code size""",0.029043689370155334,-0.024636585265398026
13793,js,Refactor DOMManager to use hasElement.inDOM instead of inDOM.,-0.3447487698867917,0.5803281906992197,The diff changes the transitionTo method in the metamorph_view.js file to transitionTo 'hasElement.inDOM' instead of 'inDOM'.,-0.002253660000860691,0.8247537340503186,Update DOMManager to transition to 'hasElement.inDOM' state.,-0.0016491482965648174,0.7949481608811766
13862,js,Update background tokenizer in editor constructor.,-0.4888725131750107,0.2222474291920662,The diff changes the code in the `Editor` constructor to schedule a background tokenizer start if a session is provided.,0.05128543544560671,0.6221261236350983,Refactor Ace editor initialization to improve performance.,-0.07425275444984436,0.03426609863527119
13899,js,Update notarize-on-mac.js to use async/await syntax.,0.0009520002640783787,0.506359776481986,Changes the function signature of `notarizeOnMac` to include an `appleIdPassword` parameter.,-0.009360662195831537,0.9685351621301379,Refactor notarize-on-mac.js to use async/await syntax.,-0.00934881716966629,0.4464208148419857
14039,js,Update session cache on editor change to invalidate cached information.,0.6408981513231993,0.8486796822398901,"The diff changes the behavior of the `hasHints` function in the `JavaScriptCodeHints` module, specifically by adding a check for the `session` variable and updating the `c",0.047912077978253365,0.3119117170572281,Refactor JavaScriptCodeHints to improve hinting performance.,0.22674131975509226,0.04129477217793465
14096,js,Refactor utils.js to use hasOwnProperty and hasProperty functions.,0.015904728992609307,0.6203162190504372,"The diff adds a new function called `hasProperty` and exports it, and also adds a new property called `stringableFunc` to the `is` object.",1.3899989426136017e-07,0.525473905261606,Refactor utils.js to use hasOwnProperty and hasProperty functions.,0.015904786298051476,0.6203162190504372
14230,js,Update project tree container scroll event handler.,-0.6388831660151482,0.9429287957027555,"The diff changes the function `_fileViewControllerChange` in `ProjectManager.js` by adding a line `$projectTreeContainer.trigger(""scroll"");`.",-0.37622854486107826,0.807847220916301,Refactor ProjectManager.js to improve file view controller change handling.,-0.24763256404548883,0.3281813580542803
14396,js,Update cordova-plugins.js to use self-test.markStack() for checkCordovaPlugins() function.,-0.044685717672109604,0.11316215991973877,"The diff changes the function `checkCordovaPlugins` to use the `selftest.markStack` function instead of the `selftest.mark` function, and adds",0.0034841354936361313,0.2632274925708771,"""Update cordova-plugins.js to use self-test markStack""",-0.19715744256973267,-0.14804308861494064
14513,js,Add migration to escape HTML in messages.,-0.36360911279916763,0.9766383371315897,Adds a migration to update messages with a specific type and content.,0.18709242343902588,0.9864925168221816,Add migration to escape HTML in messages.,-0.3636073563247919,0.9766383371315897
14606,js,Refactor event dispatcher to use delegation and event manager.,0.5369961746037006,0.7022358626127243,"The diff changes the implementation of the `EventDispatcher` class in SproutCore, adding a new method called `_findNearestEventManager` to find the nearest event manager for a given",0.009513045893982053,0.35939766000956297,Refactor event dispatcher to use delegation and event manager.,0.5369960553944111,0.7022358626127243
14622,js,"""Fix filter() to work with Maps and Sets""",0.26809724420309067,-0.0330280102789402,"The diff changes the code to use `Map` and `Set` objects instead of plain objects, and to use the `matches` method from the `lodash` library to filter the",-0.00610467791557312,-0.006688214838504791,"""Fix filter() to work with Maps and Sets""",0.26809608936309814,-0.0330280102789402
14772,js,Update filtering logic to skip generic compiled content.,0.00026150932535529137,0.8418623730540276,The diff changes the implementation of the `skipGenericCompiledContent` and `skipCompiledContent` functions in the `FilterContainer` prototype.,0.00038455810863524675,0.6183447502553463,Refactor filtering logic in FilterContainer.,0.0001770532689988613,0.5762275420129299
14885,js,Add support for importing non-JavaScript files from node_modules in apps.,-0.0019561818335205317,0.9469203974003904,"The diff changes the behavior of the `find` function in the `isobuild` package, specifically how it handles node_modules directories.",0.019601925858296454,0.6990807000547647,Update package source to include node_modules directories.,-0.8050703178159893,-0.37712861597537994
14904,js,Update fileMap function to include new test file.,-0.3053642581216991,0.06897266209125519,"The diff changes the fileMap function in the s3ProjectConfig.js file, adding a new line to the function and removing several lines.",-0.002995068673044443,0.2311181672848761,Update fileMap function to include new test file.,-0.30536336125805974,0.06897266209125519
14907,js,Update extension metadata with disabled property.,0.003722459077835083,0.9821028382575605,"The diff changes the code to add a new variable `PreferencesManager` and require it in the function, and also adds a new line to the `disabledPromise` promise chain.",8.511706255376339e-06,0.10900113172829151,Refactor: Add PreferencesManager to loadMetadata function.,-0.015160256996750832,0.21779605746269226
14929,js,Refactor lodash.js to improve performance and readability.,-0.3267951961606741,0.17017197981476784,The diff changes the regular expression used to detect native methods in the lodash library.,0.0004168669693171978,0.9517353200353682,Refactor lodash.js to improve performance and readability.,-0.32679432071745396,0.17017197981476784
15090,js,Update culling bounds calculation for Tilemap layer.,0.8631645780988038,0.6101377308368683,"The diff changes the code to add two new functions, SnapCeil and SnapFloor, and to use them in the CullBounds function to calculate the bounds of the tiles",0.0014699958264827728,0.8310462890658528,Add CullBounds function to Tilemaps Components.,0.9306970073957928,0.5016017481684685
15095,js,Refactor readTree function to use a more efficient algorithm.,-0.11928600259125233,0.02357672620564699,"The diff changes the behavior of the `readTree` function by adding a new `if` statement to check if the `node` is an object, and if so, recursively call the",-0.00048010796308517456,0.1421453095972538,Refactor readTree function to improve performance and readability.,-0.05104776844382286,0.03354019112884998
15130,js,Update requireModule to use requirejs instead of require.,-0.20792324095964432,0.17639515083283186,"The diff changes the variable names and function names in the code, and adds a new function called ""requirejs"" that is used instead of ""requireModule"".",-0.01634553913027048,0.3699134640628472,Update requireModule function to include requirejs and require.,0.028456009924411774,0.27865937631577253
15131,js,Update Android bundle path and run Android tool with warehouse support.,-0.08544498682022095,0.9527459384407848,The diff changes the implementation of the `getAndroidBundlePath` function in the `cordova.js` file.,0.0021513449028134346,0.8158623524941504,Update Android tooling to support USE_GLOBAL_ADK.,0.04184073628857732,0.7985635363147594
15217,js,Hide elements with display: none and background-image: none.,0.010438643395900726,0.6300417631864548,"The diff changes the code to hide elements that match certain conditions, such as those with a certain CSS property or those that are a certain type.",0.020637623965740204,0.7356437221169472,"""Fix uBlock issue 1629 by hiding elements with display: none""",-0.3906959667801857,0.10385662689805031
15598,js,Update plugin uninstall function to handle tarball-based plugins.,0.6119658323004842,0.5595304816961288,"The diff changes the `uninstallPlugin` function to accept an additional parameter `isFromTarballUrl`, which is used to determine whether the plugin was installed from a tarball URL and",0.0013503942755050957,0.46123035810887814,Update plugin uninstallation to handle tarball-based plugins.,0.8115451764315367,0.7677748873829842
15619,js,Update Select component to support new props for clearable and clearAllText.,0.021044990979135036,0.7036264617927372,The diff changes the prop types and default values of the `Select` component in React.,0.0016755478864070028,0.4937747656367719,Refactor Select component to use React.PropTypes.oneOfType for clearAllText and clearValueText props.,0.0051735034212470055,0.33166033029556274
15629,js,Update MeshPipeline vertex capacity and add camera and fog uniforms.,-0.1945049399510026,0.05616665445268154,"The diff changes the value of the `vertexCapacity` property from 2048*8 to 8, and adds a new `renderer.setFloat3()` method",-0.04528749058954418,0.11793235503137112,Update MeshPipeline to use a smaller vertex capacity and fix a bug in the drawModel function.,-0.05311032244935632,0.010590869002044201
15797,js,Wrap manager in deprecation proxy to prevent access to non-factory properties.,-0.3346339464187622,0.8687269538640976,The diff changes the implementation of the `wrapManagerInDeprecationProxy` function in the `Container` class.,0.0002788721612887457,0.8882758193649352,Update container.js to use a deprecation proxy for the manager.,-0.3984580338001251,0.3693533055484295
15939,js,Update build tasks to support RTL language.,0.04461751272901893,0.9284373705741018,The diff changes the code to use Gulp instead of the original run-sequence library.,-0.37427469063550234,0.06036906875669956,Refactor build script to use gulp.start() for each task.,-0.19806702248752117,0.3249979391694069
16133,js,Update test list with failed tests and skipped tags.,0.014408531598746777,0.9714171119267121,"The diff changes the code to add a new property ""failedTests"" to the ""TestList"" class, and to modify the ""runTests"" function to handle failed tests.",0.003836560237687081,0.8359801726182923,Update test list with failed tests and skip counts.,0.007387431571260095,0.9755539537873119
16207,js,Update TilemapLayerGL to support resizing.,0.16362394392490387,0.7825163127854466,"The diff changes the width and height parameters of the PIXI.Texture constructor, and adds a new parameter to the PIXI.Tilemap.call method.",0.019473612308502197,0.4056860953569412,Refactor TilemapLayerGL to use PIXI.Texture instead of PIXI.BaseTexture.,-0.9679724083980545,-0.7198026739060879
16214,js,Update Meteor.bindEnvironment to use stack and message from error object.,0.014348395576234907,0.19818229600787163,Changes the `onException` function in `Meteor.bindEnvironment` to use `e.stack` or `e.message` instead of `e` as the argument.,-0.19991376157850027,-0.09045380353927612,Update Meteor.bindEnvironment to use stack and message from error object.,0.014348395576234907,0.19818229600787163
16433,js,"""Update source map for concatenated CSS file""",-0.8245538137853146,0.24182758666574955,The diff changes the code to add the contents of the input files to the source map of the new file.,0.07852181419730186,0.9645867438521236,Refactor minifier CSS plugin to use source maps.,-0.02401818335056305,0.35986588429659605
16453,js,Refactor Huffman decoding to use a more efficient algorithm.,0.931414854421746,0.07667916268110275,"The diff changes the code level by replacing a variable named ""node"" with a new variable named ""tree"".",-0.00011733733117580414,0.4626647215336561,Refactor JpegImageClosure to use a switch statement instead of if/else.,-0.20998599007725716,0.6796738479752094
16547,js,Add zoomReverse option to TileLayer class to reverse the zoom order.,0.0029368660179898143,0.6277978541329503,The diff changes the behavior of the `TileLayer` class in Leaflet.js by adding a new option `zoomReverse` and modifying the way tile coordinates are wrapped.,-0.05163607932627201,0.6984559146221727,Refactor TileLayer to use new zoomReverse option.,0.00792731111869216,0.21410657418891788
16558,js,Refactor consolidate.js to use ECT engine.,0.060926858335733414,0.7753020711243153,The diff changes the path to the ECT template engine in the Sails.js application.,0.001976350715267472,0.2887869970872998,Consolidate views in ECT template engine.,0.260856568813324,0.8644785503856838
16590,js,"""Update ProcessQueue to use EventEmitter3 and Events""",0.1305005680769682,0.23210414499044418,The diff changes the code to use the `eventemitter3` library and adds a new `Events` object to handle events. It also adds a new `removeAll` method to remove,0.2179481596685946,-0.002333240117877722,"""Refactor ProcessQueue to use EventEmitter3 and Phaser.Events""",-0.22474130243062973,0.21547575760632753
16655,js,Update package filter to include unmigrated packages and debug-only packages.,0.08458524709567428,0.5430542826652527,The diff changes the behavior of the `main.registerCommand` function by adding a new option to the `options` object and changing the logic of the `filterBroken` function.,-0.022976751904934645,0.8620235392590985,Refactor command registration to improve performance and reduce code complexity.,0.04141339659690857,0.14747288078069687
16804,js,"""Update inline editor height to handle adding/removing scrollbars""",0.10334241390228271,-0.22584524750709534,"The diff changes the code to add a new property `$related` to the `MultiRangeInlineEditor` prototype, which is an array of related items. It also adds a new method `",0.001960378373041749,0.08137319050729275,"""Add support for multiple ranges in MultiRangeInlineEditor""",-0.29951730370521545,-0.6084364354610443
16906,js,Update LayerData class to use Phaser.Tilemaps.Tile array.,-0.11025679111480713,0.3015257567167282,Changes the type of the `data` property from `number[]` to `Array<Array<Phaser.Tilemaps.Tile>>`.,0.017893299460411072,0.7637460008263588,Update LayerData class to use Array.,-0.20961874723434448,0.18311632610857487
17418,js,"""Update CodeMirror shift state for input event""",-0.879498515278101,0.7436464056372643,"The diff changes the behavior of the `CodeMirror` editor by adding a new `shift` property to the `display` object, which is used to track the state of the shift",-0.042156691662967205,0.18477823957800865,"""Update CodeMirror to support shift key for selecting text""",-0.728833332657814,-0.13446519151329994
17525,js,Refactor transition hooks to use a single callback for both enter and leave.,-0.03608763450756669,-0.08307203650474548,"The diff changes the enter and leave functions in the transition module to include a new `cb` parameter, which is used to cancel the transition if it is not user-controlled.",-0.0067273403983563185,0.2131790593266487,Refactor transition hooks to use a single function for both enter and leave.,-0.06313030794262886,0.0431639701128006
17596,js,Update multipart request to use new Error constructor.,-0.08587671723216772,0.6093444116413593,Changes the `multipart` function in the `request` module to use `new Error` instead of `Error`.,-0.08905826497357339,0.4632022501900792,Refactor request.js to use new Error() instead of Error().,-0.01396885234862566,0.3797015226446092
17678,js,Update error handling in `lift` to use `sails.log.silly` instead of `sails.log.error`.,-0.012303709983825684,-0.2196587175130844,Changes the default callback function for the `lift` method in Sails.js.,-0.016871416475623846,0.18518894352018833,Update lift function to use default callback if none provided.,-0.18836162984371185,0.5109862424433231
17694,js,Fix orientation state check in ScaleManager.,-0.7595887631177902,0.3857506066560745,The diff changes the code in the ScaleManager.js file by adding a new function called checkOrientationState and removing a line of code that called the refresh function.,0.0015151253901422024,0.8127910702023655,Refactor ScaleManager to use new prototype syntax.,-0.02614813856780529,0.2423295413609594
17875,js,Add Mailgun tag to bulk email index.js.,0.0012603221111930907,0.7215399742126465,Adds a Mailgun tag to the message data if the config object has a mailgun tag property.,0.008177806448657066,0.9746086167870089,Add Mailgun tag to bulk email index.js.,0.0012603221111930907,0.7215399742126465
17949,js,Update component state and context references.,0.47194151394069195,0.9679783860919997,"Changes the initialization of the component's state, props, and context.",0.0619671605527401,0.9483305641915649,Refactor: Update component state and context initialization.,0.19230234995484352,0.37523466534912586
18088,js,Update HTML5AudioFile.js to use dataset.name for debugging.,0.003736387938261032,0.11093965917825699,"The diff changes the way the HTML5AudioFile class is defined, adding a new property to the `dataset` object and changing the way the `name` property is set.",0.014067165553569794,0.3978589931502938,Refactor HTML5AudioFile class to improve debugging.,-0.0009746108553372324,0.125591610558331
18168,js,Refactor: Use `client.s.databaseName` instead of `client.s.options.dbName` for MongoConnection.,0.0030121542513370514,-0.12370553612709045,"The diff changes the way the database name is retrieved from the connection URL, using the `databaseName` property of the `s` object instead of the `dbName` property.",0.012290460639633238,0.9779921848094091,Refactor: Use `client.s.databaseName` instead of `client.s.options.dbName` to get the database name.,0.3788012517616153,0.2902383506298065
18231,js,Update ColdFusion syntax highlighting to include new keywords.,0.08307273127138615,0.1233969870954752,The diff changes the behavior of the ColdFusion mode in the Ace editor by adding new keywords to the list of ColdFusion-specific keywords and changing the way the editor handles the cursor,-0.10090983472764492,0.0031166868284344673,Update ColdFusion syntax highlighting in Ace editor.,0.006569504737854004,0.2131350077688694
18263,js,Refactor buildComponentFromVNode to use isDirectOwner instead of isOwner.,-0.366776579990983,0.2551613561809063,"The diff changes the way the `buildComponentFromVNode` function is called, by passing in a new `oldDom` parameter and using a different condition to determine if the component is the",-0.0006880629807710648,0.16750243119895458,Refactor buildComponentFromVNode to use isDirectOwner instead of isOwner.,-0.366776579990983,0.2551613561809063
18587,js,"""Refactor homepage example test to use new Ember testing helpers""",0.00871781213209033,0.1783696487545967,The diff changes the import statements and adds a new module for testing.,0.013499055639840662,0.661600224673748,"""Refactor homepage example test to use new Ember testing helpers""",0.00871781213209033,0.1783696487545967
18588,js,"""Update fullscreen target and handling for browser fullscreen API changes""",0.20010652393102646,0.14375555701553822,The diff changes the way the ScaleManager class handles fullscreen mode in the Phaser game engine. It adds a new method called `startFullscreen` that allows the game to request full,0.03621586412191391,-0.008205287158489227,"""Update fullscreen handling in ScaleManager""",0.09338115015998483,0.05385931534692645
18894,js,Add middleware to check for member token and exchange for session.,0.003430708442465402,0.9635647547547705,Adds a middleware function to the siteApp that checks for a token in the request URL and exchanges it for a member session.,0.001946150638104882,0.9636106645921245,Add middleware to handle member authentication.,0.051055505871772766,0.845701358281076
19069,js,Update relative CSS URL calculation to use `pathRelative` instead of `path.relative` to ensure correctness in Windows environments.,0.0003984866489190608,0.01361070480197668,The diff changes the function `rewriteRules` to use the `pathRelative` function instead of `path.relative` to calculate the relative path between two paths.,0.02143013710156083,0.9437748240306973,Update relative CSS URL calculation to use `pathRelative` function.,0.19457401055842638,0.9693024174775928
19668,js,Add route for channels.online and channels.open endpoints.,-0.02849608287215233,0.9563590558245778,"The diff adds a new route to the RocketChat API, specifically for retrieving the online users in a specific channel.",0.003967188880778849,0.9556762701831758,Add route for channels.online and channels.open,-0.332981139421463,0.7451711297035217
19953,js,Update CodeMirror focus state and blur handling.,0.3261386463418603,0.7858076095581055,"The diff changes the code to add a class to the CodeMirror wrapper element when the editor is focused, and to remove the class when the editor is blurred.",-0.005971837788820267,0.6968929581344128,Update CodeMirror focus state and blur handling.,0.3261386463418603,0.7858076095581055
20064,js,Update Cordova plugin dependencies for Meteor WebApp.,0.4845146653242409,0.40928249433636665,Updates the dependencies of the Cordova project.,0.9616762238438241,0.6487443884834647,Update dependencies for Cordova and Meteor webapp plugins.,0.6003377290908247,0.8150109951384366
20114,js,Fix incorrect mailUrl protocol check in makeTransport function.,-0.17024622671306133,0.9293419771129265,Changes the `makeTransport` function to add an SSL connection to the `smtp` protocol if the port is 465.,-0.001469307579100132,0.825968156568706,Fix mailUrlString check for 'smtp' or 'smtps' protocol.,0.12504012137651443,0.9511784138157964
20399,js,Update partial.js to use `partial` helper for rendering templates.,-0.020653074607253075,0.31477708555758,The diff changes the import statement in the partial.js file from 'htmlbars-runtime' to 'htmlbars-runtime'.,0.006453095469623804,0.6774172931909561,Update partial.js to use new import syntax.,0.04945908300578594,0.16349383257329464
20764,js,"Refactor scheduleInitialize to use Ember.run.schedule('actions', ...)",-0.12547303643077612,0.07632698863744736,The diff changes the implementation of the `scheduleInitialize` method in the `Application` class.,0.021486316807568073,0.8142496624495834,"Refactor scheduleInitialize method to use Ember.run.schedule('actions', ...)",-0.12547819688916206,0.11784204840660095
20896,js,Update Prism styles to use darker line highlight and more contrasting colors.,0.0755252568051219,0.08463155059143901,Changes the color scheme of the Prism code highlighter.,0.07447186205536127,0.17378984950482845,Update Prism styles to improve readability.,0.40199320763349533,0.08385638205800205
21122,js,Enable component generation feature in Ember template compiler.,0.000512704427819699,0.9834477279218845,The diff changes the code in the `test.js` file to enable a feature in the `ember-template-compiler` library.,0.04883147357031703,0.9624680320266634,Add support for enabling features in Ember template compiler.,-0.04836356546729803,0.9818892475450411
21444,js,Update SyncWorker to use new SyncMetricsReporter and NylasAPI.,0.001481923507526517,0.6412074519321322,"The diff changes the `SyncWorker` class, adding a new method `_onConnectionIdleUpdate` and modifying the `async _getAccount` method.",-0.0004485438112169504,0.6653355886228383,Refactor SyncWorker to use a more readable and maintainable code structure.,0.0030513781821355224,0.1294209035113454
21582,js,Add noop function to prevent unused vars warning in StaticRouter component.,-0.04647520696744323,0.8783943942980841,"The diff changes the implementation of the `StaticRouter` component, adding a `noop` function and modifying the `listen` method.",0.0006232867017388344,0.9507796660182066,Refactor StaticRouter to use a single handler for all static methods.,-0.10904399817809463,-0.24480991810560226
21591,js,Update package.js to use ecmascript and underscore.,0.006663639098405838,0.6126684807240963,The diff changes the order of packages used in the `Package.onUse` function.,0.00858967425301671,0.46004635840654373,Update package.js to use ecmascript and underscore.,0.006663639098405838,0.6126684807240963
21594,js,Update relative time formatting for Portuguese language.,0.40564770996570587,0.026658397167921066,Changes the relative time format in a JavaScript file.,0.019775982247665524,0.7228867395315319,Update relative time formatting for Portuguese language.,0.40564770996570587,0.026658397167921066
21676,js,Refactor DOM survey elements to use declarative selectors.,-0.13341191411018372,0.6154507845640182,The diff changes the way the code counts the number of matched elements in the DOM.,0.0017358821933157742,0.2079877112992108,Refactor DOM survey elements scriptlet to improve performance.,-0.005001716315746307,0.12340702675282955
21741,js,Add uniload.js dependency and define ConnectionTimeoutError for ServiceConnection.,-0.048391059041023254,0.7126914449036121,The diff adds a new variable `uniload` and a new function `ensureConnectionTimeoutErrorDefined` to the code.,-0.0032403175719082355,0.3627596069127321,Add uniload dependency and define ConnectionTimeoutError for ServiceConnection.,-0.03551924228668213,0.8987054601311684
21773,js,Update lodash methods to include new methods and remove deprecated methods.,0.11136815324425697,0.25352237187325954,"The diff changes the code in the file ""fp/_mapping.js"" by adding and removing lines, changing the order of lines, and changing the content of lines.",0.019048292189836502,0.6939220516942441,Update lodash methods in fp/_mapping.js.,0.657094169408083,0.7764293365180492
22007,js,Add augmentAttributes utility to Sync strategies.,-0.21002087742090225,0.7677157409489155,The diff changes the way the `augmentAttributes` function is required and used in the `sync` module.,0.0030282262596301734,0.708416651468724,Refactor sync.js to use augmentAttributes utility.,-0.019796282052993774,0.5419774278998375
22048,js,Add makeMain parameter to CameraManager.add() method.,0.8470876832434442,0.913229423109442,"The diff changes the `add` method of the `CameraManager` class to accept an additional parameter `makeMain`, which determines whether the added camera should be set as the main camera.",0.04425354252452962,0.5614459700882435,Add makeMain parameter to CameraManager.add() method.,0.8470876832434442,0.913229423109442
22052,js,Refactor eventChannel to use a buffered channel.,0.025530470069497824,0.7662410456687212,"The diff changes the behavior of the `eventChannel` function by adding a `closed` flag and a `close` function to the `chan` object, and modifying the `unsubscribe`",0.009001279482617974,0.7973417998291552,Refactor eventChannel function to improve performance and simplify code.,0.01390502271533478,0.1556816566735506
22085,js,Add filled Rectangle and Circle drawing methods to Phaser.BitmapData.,-0.0013165408745408058,0.6449165195226669,The diff changes the implementation of the `rect` method in the `BitmapData` class.,-0.03913069423288107,0.5994049608707428,Add methods for drawing filled Rectangle and Circle to BitmapData.,-0.006148250191472471,0.8778012995608151
22316,js,Update template settings for better performance.,0.3881486451718956,0.14704475179314613,"The diff changes the code to use a new RegExp object for matching the end of a template, and to use a different interpolation pattern.",0.0014488035812973976,0.7194165384862572,Update template settings for underscore.js.,-0.022856874391436577,0.7493881508708
